date,country,region,healthcare_access,population,risk_score,avg_risk_score,total_cases,active_alerts,top_disease,top_risk_factor,risk_tier
2024-03-11,Nigeria,Kano,0.5,27500000,32.1,27.8,27758,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Nigeria,Lagos,0.5,27500000,35.7,30.169999999999998,57710,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Nigeria,Oyo,0.5,27500000,36.3,29.919999999999998,29904,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Nigeria,Rivers,0.5,27500000,34.2,28.3,16225,0,Cholera,Disease Severity,🟡 Medium
2024-03-11,Senegal,Dakar,0.6,2833333,32.4,27.089999999999996,4328,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Senegal,Diourbel,0.6,2833333,50.1,31.55,2747,0,Cholera,Growth Rate,🟡 Medium
2024-03-11,Senegal,Saint-Louis,0.6,2833333,33.6,28.65,1840,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Senegal,Tambacounda,0.6,2833333,51.2,30.54,1638,1,Malaria,Growth Rate,🟡 Medium
2024-03-11,Senegal,Thiès,0.6,2833333,38.4,28.46,1511,0,Cholera,Disease Severity,🟡 Medium
2024-03-11,Senegal,Ziguinchor,0.6,2833333,32.2,27.05,1652,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Sudan,Blue Nile,0.35,7500000,39.0,31.29,3351,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Sudan,Darfur,0.35,7500000,42.6,31.55,2735,0,Malaria,Growth Rate,🟡 Medium
2024-03-11,Sudan,Kassala,0.35,7500000,54.9,32.93,5023,0,Cholera,Growth Rate,🟡 Medium
2024-03-11,Sudan,Khartoum,0.35,7500000,37.4,31.310000000000002,7473,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-11,Sudan,Omdurman,0.35,7500000,35.3,29.0,2998,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Sudan,Red Sea State,0.35,7500000,38.0,31.410000000000004,4263,1,Mpox,Disease Severity,🟡 Medium
2024-03-11,Tanzania,Arusha,0.55,9000000,52.7,31.49,9547,1,Cholera,Disease Severity,🟡 Medium
2024-03-11,Tanzania,Dar es Salaam,0.55,9000000,36.8,29.7,25756,0,Cholera,Disease Severity,🟡 Medium
2024-03-11,Tanzania,Dodoma,0.55,9000000,35.5,28.889999999999997,5789,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-11,Tanzania,Mbeya,0.55,9000000,32.6,28.02,15598,0,Cholera,Disease Severity,🟡 Medium
2024-03-11,Tanzania,Morogoro,0.55,9000000,35.9,28.889999999999997,12014,0,Malaria,Disease Severity,🟡 Medium
2024-03-11,Tanzania,Mwanza,0.55,9000000,44.0,29.01,7437,1,Dengue,AI Anomaly,🟡 Medium
2024-03-11,Tanzania,Zanzibar,0.55,9000000,48.7,31.6,15106,0,Cholera,Growth Rate,🟡 Medium
2024-03-11,Uganda,Arua,0.55,6714285,60.5,30.639999999999997,6579,0,Cholera,Growth Rate,🟠 High
2024-03-11,Uganda,Gulu,0.55,6714285,40.6,30.869999999999997,9507,0,Meningitis,Disease Severity,🟡 Medium
2024-03-11,Uganda,Jinja,0.55,6714285,33.2,27.72,4234,0,Cholera,Disease Severity,🟡 Medium
2024-03-11,Uganda,Kampala,0.55,6714285,45.4,32.62,30855,1,Typhoid,AI Anomaly,🟡 Medium
2024-03-11,Uganda,Lira,0.55,6714285,36.5,29.310000000000002,6545,0,Mpox,Disease Severity,🟡 Medium
2024-03-11,Uganda,Mbale,0.55,6714285,39.0,29.830000000000002,5233,0,Meningitis,Disease Severity,🟡 Medium
2024-03-11,Uganda,Mbarara,0.55,6714285,32.6,27.51,8968,0,Cholera,Disease Severity,🟡 Medium
2024-03-11,Zambia,Copperbelt,0.5,3800000,58.3,30.160000000000004,5431,1,Cholera,AI Anomaly,🟠 High
2024-03-11,Zambia,Eastern Province,0.5,3800000,44.2,31.910000000000004,4335,1,Malnutrition,AI Anomaly,🟡 Medium
2024-03-11,Zambia,Lusaka,0.5,3800000,30.8,27.32,7023,0,Cholera,Disease Severity,🟡 Medium
2024-03-11,Zambia,Northern Province,0.5,3800000,61.2,31.98,4690,0,Cholera,Growth Rate,🟠 High
2024-03-11,Zambia,Southern Province,0.5,3800000,60.4,31.560000000000002,4886,1,Mpox,AI Anomaly,🟠 High
2024-03-12,DRC,Bukavu,0.3,14285714,35.1,29.110000000000003,6017,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,DRC,Goma,0.3,14285714,39.2,31.810000000000002,11674,0,Respiratory_Infections,AI Anomaly,🟡 Medium
2024-03-12,DRC,Kananga,0.3,14285714,50.2,31.99,9970,1,Dengue,AI Anomaly,🟡 Medium
2024-03-12,DRC,Kinshasa,0.3,14285714,33.8,29.910000000000004,25103,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,DRC,Kisangani,0.3,14285714,36.1,30.810000000000002,5858,0,Malnutrition,AI Anomaly,🟡 Medium
2024-03-12,DRC,Lubumbashi,0.3,14285714,73.7,37.85,22710,0,Cholera,Growth Rate,🟠 High
2024-03-12,DRC,Mbuji-Mayi,0.3,14285714,40.8,29.76,7545,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Ethiopia,Addis Ababa,0.45,17142857,33.7,28.82,27630,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Ethiopia,Afar,0.45,17142857,46.9,30.93,17626,0,Tuberculosis,Growth Rate,🟡 Medium
2024-03-12,Ethiopia,Amhara,0.45,17142857,46.9,32.54,21668,0,Typhoid,Growth Rate,🟡 Medium
2024-03-12,Ethiopia,Oromia,0.45,17142857,50.2,31.27,35665,1,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-03-12,Ethiopia,Sidama,0.45,17142857,65.1,34.17999999999999,20920,1,Cholera,Growth Rate,🟠 High
2024-03-12,Ethiopia,Somali Region,0.45,17142857,34.2,28.65,21091,0,Meningitis,Disease Severity,🟡 Medium
2024-03-12,Ethiopia,Tigray,0.45,17142857,45.9,29.97,19532,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-12,Ghana,Accra,0.7,4714285,56.4,30.46,13458,0,Mpox,Growth Rate,🟠 High
2024-03-12,Ghana,Kumasi,0.7,4714285,38.0,28.27,10132,0,Malaria,Disease Severity,🟡 Medium
2024-03-12,Ghana,Northern Region,0.7,4714285,65.6,29.5,6856,0,Cholera,Growth Rate,🟠 High
2024-03-12,Ghana,Sekondi,0.7,4714285,36.3,25.11,6443,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Ghana,Sunyani,0.7,4714285,32.5,27.21,3614,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Ghana,Tamale,0.7,4714285,31.8,26.29,7652,0,Malaria,Disease Severity,🟡 Medium
2024-03-12,Ghana,Upper East,0.7,4714285,47.5,29.560000000000002,5005,0,Dengue,Growth Rate,🟡 Medium
2024-03-12,Kenya,Eldoret,0.65,6750000,30.5,26.130000000000003,9251,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Kenya,Garissa,0.65,6750000,32.2,26.369999999999997,7338,0,Malaria,Disease Severity,🟡 Medium
2024-03-12,Kenya,Kisumu,0.65,6750000,35.5,28.01,6357,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Kenya,Mandera,0.65,6750000,43.1,29.160000000000004,11169,1,Tuberculosis,AI Anomaly,🟡 Medium
2024-03-12,Kenya,Mombasa,0.65,6750000,33.7,27.15,21673,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Kenya,Nairobi,0.65,6750000,34.9,27.4,18946,0,Dengue,Disease Severity,🟡 Medium
2024-03-12,Kenya,Nakuru,0.65,6750000,33.3,26.74,8506,0,Dengue,Disease Severity,🟡 Medium
2024-03-12,Kenya,Turkana,0.65,6750000,38.2,28.5,11811,0,Typhoid,Growth Rate,🟡 Medium
2024-03-12,Nigeria,Abuja,0.5,27500000,40.5,30.43,73929,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Nigeria,Anambra,0.5,27500000,32.9,27.28,24167,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-12,Nigeria,Borno,0.5,27500000,69.5,34.97,50929,1,Cholera,Growth Rate,🟠 High
2024-03-12,Nigeria,Kaduna,0.5,27500000,48.6,30.47,37780,0,Malaria,Growth Rate,🟡 Medium
2024-03-12,Nigeria,Kano,0.5,27500000,30.9,27.660000000000004,27425,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Nigeria,Lagos,0.5,27500000,37.5,29.630000000000003,55661,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-12,Nigeria,Oyo,0.5,27500000,37.1,29.51,34336,0,Typhoid,Disease Severity,🟡 Medium
2024-03-12,Nigeria,Rivers,0.5,27500000,36.6,27.77,20030,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Senegal,Dakar,0.6,2833333,31.9,26.46,4640,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Senegal,Diourbel,0.6,2833333,53.4,31.560000000000002,2328,0,Cholera,Growth Rate,🟡 Medium
2024-03-12,Senegal,Saint-Louis,0.6,2833333,32.5,27.3,1724,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Senegal,Tambacounda,0.6,2833333,46.3,30.439999999999998,1784,0,Malaria,Growth Rate,🟡 Medium
2024-03-12,Senegal,Thiès,0.6,2833333,34.3,27.619999999999997,1277,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Senegal,Ziguinchor,0.6,2833333,36.1,27.060000000000002,1630,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Sudan,Blue Nile,0.35,7500000,33.6,29.65,2096,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Sudan,Darfur,0.35,7500000,37.1,31.810000000000002,3428,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Sudan,Kassala,0.35,7500000,59.0,32.160000000000004,4227,0,Cholera,Growth Rate,🟠 High
2024-03-12,Sudan,Khartoum,0.35,7500000,36.4,30.389999999999997,6254,0,Malnutrition,Disease Severity,🟡 Medium
2024-03-12,Sudan,Omdurman,0.35,7500000,50.0,29.98,3375,1,Typhoid,AI Anomaly,🟡 Medium
2024-03-12,Sudan,Red Sea State,0.35,7500000,35.6,29.74,4042,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Tanzania,Arusha,0.55,9000000,47.8,30.5,10397,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Tanzania,Dar es Salaam,0.55,9000000,36.0,28.53,23209,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Tanzania,Dodoma,0.55,9000000,37.9,28.46,6410,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Tanzania,Mbeya,0.55,9000000,32.2,27.43,13541,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Tanzania,Morogoro,0.55,9000000,34.3,28.689999999999998,12726,0,Malaria,Disease Severity,🟡 Medium
2024-03-12,Tanzania,Mwanza,0.55,9000000,32.4,27.639999999999997,6483,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Tanzania,Zanzibar,0.55,9000000,48.4,31.610000000000003,17554,0,Malaria,Growth Rate,🟡 Medium
2024-03-12,Uganda,Arua,0.55,6714285,68.4,32.0,6953,1,Cholera,Growth Rate,🟠 High
2024-03-12,Uganda,Gulu,0.55,6714285,41.0,30.810000000000002,8119,0,Meningitis,Disease Severity,🟡 Medium
2024-03-12,Uganda,Jinja,0.55,6714285,31.4,27.15,4448,0,Cholera,Disease Severity,🟡 Medium
2024-03-12,Uganda,Kampala,0.55,6714285,39.8,30.47,24854,0,Malaria,Growth Rate,🟡 Medium
2024-03-12,Uganda,Lira,0.55,6714285,34.7,29.22,7099,0,Mpox,Disease Severity,🟡 Medium
2024-03-12,Uganda,Mbale,0.55,6714285,34.8,28.369999999999997,5063,0,Meningitis,Disease Severity,🟡 Medium
2024-03-12,Uganda,Mbarara,0.55,6714285,36.2,27.18,8584,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-12,Zambia,Copperbelt,0.5,3800000,53.7,32.22,5492,1,Cholera,Disease Severity,🟡 Medium
2024-03-12,Zambia,Eastern Province,0.5,3800000,44.8,33.43,4838,2,Meningitis,Disease Severity,🟡 Medium
2024-03-12,Zambia,Lusaka,0.5,3800000,31.3,27.32,9895,0,Meningitis,Disease Severity,🟡 Medium
2024-03-12,Zambia,Northern Province,0.5,3800000,58.2,31.560000000000002,4306,1,Cholera,Growth Rate,🟠 High
2024-03-12,Zambia,Southern Province,0.5,3800000,49.4,30.3,4958,0,Mpox,Growth Rate,🟡 Medium
2024-03-13,DRC,Bukavu,0.3,14285714,34.4,29.169999999999998,4783,0,Meningitis,Disease Severity,🟡 Medium
2024-03-13,DRC,Goma,0.3,14285714,38.6,31.639999999999997,8154,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-13,DRC,Kananga,0.3,14285714,38.7,29.830000000000002,7120,0,Dengue,Growth Rate,🟡 Medium
2024-03-13,DRC,Kinshasa,0.3,14285714,48.9,31.580000000000002,18680,1,Tuberculosis,AI Anomaly,🟡 Medium
2024-03-13,DRC,Kisangani,0.3,14285714,43.8,30.93,5845,1,Tuberculosis,AI Anomaly,🟡 Medium
2024-03-13,DRC,Lubumbashi,0.3,14285714,69.9,35.32,16916,0,Cholera,Growth Rate,🟠 High
2024-03-13,DRC,Mbuji-Mayi,0.3,14285714,35.9,29.880000000000003,8122,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Ethiopia,Addis Ababa,0.45,17142857,32.5,28.72,24520,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Ethiopia,Afar,0.45,17142857,48.2,31.060000000000002,15434,0,Tuberculosis,Growth Rate,🟡 Medium
2024-03-13,Ethiopia,Amhara,0.45,17142857,44.1,30.589999999999996,21725,0,Typhoid,Growth Rate,🟡 Medium
2024-03-13,Ethiopia,Oromia,0.45,17142857,47.6,31.619999999999997,34173,0,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-03-13,Ethiopia,Sidama,0.45,17142857,47.8,32.480000000000004,19207,0,Cholera,Disease Severity,🟡 Medium
2024-03-13,Ethiopia,Somali Region,0.45,17142857,43.1,29.310000000000002,18894,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-13,Ethiopia,Tigray,0.45,17142857,51.2,29.79,17777,1,Tuberculosis,AI Anomaly,🟡 Medium
2024-03-13,Ghana,Accra,0.7,4714285,57.7,29.119999999999997,14095,0,Mpox,Growth Rate,🟠 High
2024-03-13,Ghana,Kumasi,0.7,4714285,30.0,27.160000000000004,8494,0,Malaria,Disease Severity,🟢 Low
2024-03-13,Ghana,Northern Region,0.7,4714285,47.4,27.360000000000003,7157,0,Cholera,Growth Rate,🟡 Medium
2024-03-13,Ghana,Sekondi,0.7,4714285,33.0,25.1,5405,0,Cholera,Disease Severity,🟡 Medium
2024-03-13,Ghana,Sunyani,0.7,4714285,33.4,26.22,4321,0,Malaria,Disease Severity,🟡 Medium
2024-03-13,Ghana,Tamale,0.7,4714285,32.2,26.439999999999998,7657,0,Dengue,Disease Severity,🟡 Medium
2024-03-13,Ghana,Upper East,0.7,4714285,51.3,28.55,4363,1,Dengue,Growth Rate,🟡 Medium
2024-03-13,Kenya,Eldoret,0.65,6750000,29.6,25.669999999999998,9574,0,Mpox,Disease Severity,🟢 Low
2024-03-13,Kenya,Garissa,0.65,6750000,33.0,25.369999999999997,6090,0,Meningitis,Disease Severity,🟡 Medium
2024-03-13,Kenya,Kisumu,0.65,6750000,34.7,26.860000000000003,6507,0,Cholera,Disease Severity,🟡 Medium
2024-03-13,Kenya,Mandera,0.65,6750000,32.2,27.73,12285,0,Meningitis,Disease Severity,🟡 Medium
2024-03-13,Kenya,Mombasa,0.65,6750000,34.5,27.630000000000003,20033,0,Cholera,Disease Severity,🟡 Medium
2024-03-13,Kenya,Nairobi,0.65,6750000,32.9,26.55,14717,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-13,Kenya,Nakuru,0.65,6750000,30.0,25.880000000000003,6950,0,Meningitis,Disease Severity,🟢 Low
2024-03-13,Kenya,Turkana,0.65,6750000,48.1,30.1,10117,0,Typhoid,Growth Rate,🟡 Medium
2024-03-13,Nigeria,Abuja,0.5,27500000,41.8,30.869999999999997,68301,1,Malnutrition,AI Anomaly,🟡 Medium
2024-03-13,Nigeria,Anambra,0.5,27500000,37.6,29.24,27750,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-13,Nigeria,Borno,0.5,27500000,69.3,34.54,52910,0,Cholera,Growth Rate,🟠 High
2024-03-13,Nigeria,Kaduna,0.5,27500000,41.8,30.119999999999997,54372,0,Malaria,Disease Severity,🟡 Medium
2024-03-13,Nigeria,Kano,0.5,27500000,32.7,27.490000000000002,28085,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Nigeria,Lagos,0.5,27500000,33.8,28.48,54035,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-13,Nigeria,Oyo,0.5,27500000,32.4,28.2,25247,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Nigeria,Rivers,0.5,27500000,33.0,27.78,21859,0,Cholera,Disease Severity,🟡 Medium
2024-03-13,Senegal,Dakar,0.6,2833333,33.2,27.01,3783,0,Malnutrition,Disease Severity,🟡 Medium
2024-03-13,Senegal,Diourbel,0.6,2833333,55.5,31.78,2584,0,Malaria,Growth Rate,🟠 High
2024-03-13,Senegal,Saint-Louis,0.6,2833333,49.0,31.53,1794,2,Meningitis,Disease Severity,🟡 Medium
2024-03-13,Senegal,Tambacounda,0.6,2833333,45.7,28.97,1480,0,Malaria,Growth Rate,🟡 Medium
2024-03-13,Senegal,Thiès,0.6,2833333,32.3,27.95,1082,0,Cholera,Disease Severity,🟡 Medium
2024-03-13,Senegal,Ziguinchor,0.6,2833333,33.0,26.7,1802,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Sudan,Blue Nile,0.35,7500000,36.9,31.630000000000003,3422,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Sudan,Darfur,0.35,7500000,35.8,29.860000000000003,2948,0,Malaria,Disease Severity,🟡 Medium
2024-03-13,Sudan,Kassala,0.35,7500000,54.0,31.4,3892,0,Cholera,Growth Rate,🟡 Medium
2024-03-13,Sudan,Khartoum,0.35,7500000,36.9,29.71,6745,0,Meningitis,Disease Severity,🟡 Medium
2024-03-13,Sudan,Omdurman,0.35,7500000,43.6,28.95,3088,0,Typhoid,AI Anomaly,🟡 Medium
2024-03-13,Sudan,Red Sea State,0.35,7500000,34.4,29.439999999999998,3997,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Tanzania,Arusha,0.55,9000000,42.2,30.26,9732,0,Cholera,Disease Severity,🟡 Medium
2024-03-13,Tanzania,Dar es Salaam,0.55,9000000,33.2,27.910000000000004,21072,0,Cholera,Disease Severity,🟡 Medium
2024-03-13,Tanzania,Dodoma,0.55,9000000,31.6,27.589999999999996,6072,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-13,Tanzania,Mbeya,0.55,9000000,35.8,29.419999999999998,14067,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Tanzania,Morogoro,0.55,9000000,33.8,27.79,12122,0,Malaria,Disease Severity,🟡 Medium
2024-03-13,Tanzania,Mwanza,0.55,9000000,33.2,27.810000000000002,5708,0,Meningitis,Disease Severity,🟡 Medium
2024-03-13,Tanzania,Zanzibar,0.55,9000000,45.0,29.630000000000003,15283,0,Malaria,Growth Rate,🟡 Medium
2024-03-13,Uganda,Arua,0.55,6714285,63.4,29.96,6313,0,Cholera,Growth Rate,🟠 High
2024-03-13,Uganda,Gulu,0.55,6714285,53.1,30.419999999999998,7659,0,Meningitis,Disease Severity,🟡 Medium
2024-03-13,Uganda,Jinja,0.55,6714285,43.7,29.32,9611,1,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-03-13,Uganda,Kampala,0.55,6714285,36.1,30.77,20910,0,Typhoid,Disease Severity,🟡 Medium
2024-03-13,Uganda,Lira,0.55,6714285,34.7,28.4,5838,0,Mpox,Disease Severity,🟡 Medium
2024-03-13,Uganda,Mbale,0.55,6714285,34.4,27.9,4375,0,Meningitis,Disease Severity,🟡 Medium
2024-03-13,Uganda,Mbarara,0.55,6714285,46.4,29.32,17772,1,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-03-13,Zambia,Copperbelt,0.5,3800000,51.5,31.6,5306,1,Cholera,Disease Severity,🟡 Medium
2024-03-13,Zambia,Eastern Province,0.5,3800000,47.2,33.86,7243,1,Malaria,AI Anomaly,🟡 Medium
2024-03-13,Zambia,Lusaka,0.5,3800000,34.5,28.22,8217,0,Meningitis,Disease Severity,🟡 Medium
2024-03-13,Zambia,Northern Province,0.5,3800000,53.2,33.86,7012,2,Dengue,AI Anomaly,🟡 Medium
2024-03-13,Zambia,Southern Province,0.5,3800000,57.2,29.910000000000004,4195,0,Mpox,Growth Rate,🟠 High
2024-03-14,DRC,Bukavu,0.3,14285714,35.3,28.97,6196,0,Meningitis,Disease Severity,🟡 Medium
2024-03-14,DRC,Goma,0.3,14285714,36.9,30.810000000000002,9664,0,Cholera,Disease Severity,🟡 Medium
2024-03-14,DRC,Kananga,0.3,14285714,40.3,30.28,7139,0,Dengue,Growth Rate,🟡 Medium
2024-03-14,DRC,Kinshasa,0.3,14285714,38.9,31.330000000000002,25902,1,Tuberculosis,Disease Severity,🟡 Medium
2024-03-14,DRC,Kisangani,0.3,14285714,41.4,32.739999999999995,7807,1,Respiratory_Infections,AI Anomaly,🟡 Medium
2024-03-14,DRC,Lubumbashi,0.3,14285714,64.9,35.589999999999996,17791,1,Cholera,Growth Rate,🟠 High
2024-03-14,DRC,Mbuji-Mayi,0.3,14285714,42.8,30.97,7289,1,Malnutrition,AI Anomaly,🟡 Medium
2024-03-14,Ethiopia,Addis Ababa,0.45,17142857,33.2,28.619999999999997,28093,0,Mpox,Disease Severity,🟡 Medium
2024-03-14,Ethiopia,Afar,0.45,17142857,43.9,30.77,14916,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-14,Ethiopia,Amhara,0.45,17142857,46.5,31.160000000000004,19377,0,Typhoid,Growth Rate,🟡 Medium
2024-03-14,Ethiopia,Oromia,0.45,17142857,51.0,31.07,37257,1,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-03-14,Ethiopia,Sidama,0.45,17142857,39.8,31.01,17116,0,Cholera,Disease Severity,🟡 Medium
2024-03-14,Ethiopia,Somali Region,0.45,17142857,46.5,29.71,23532,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-14,Ethiopia,Tigray,0.45,17142857,39.6,29.689999999999998,18146,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-14,Ghana,Accra,0.7,4714285,57.7,27.93,13237,0,Mpox,Growth Rate,🟠 High
2024-03-14,Ghana,Kumasi,0.7,4714285,29.1,26.639999999999997,7636,0,Malaria,Disease Severity,🟢 Low
2024-03-14,Ghana,Northern Region,0.7,4714285,41.9,26.68,6895,0,Cholera,Disease Severity,🟡 Medium
2024-03-14,Ghana,Sekondi,0.7,4714285,34.4,26.919999999999998,7635,0,Meningitis,Disease Severity,🟡 Medium
2024-03-14,Ghana,Sunyani,0.7,4714285,32.4,25.509999999999998,3809,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-14,Ghana,Tamale,0.7,4714285,33.2,26.53,7373,0,Dengue,Disease Severity,🟡 Medium
2024-03-14,Ghana,Upper East,0.7,4714285,48.7,28.160000000000004,5097,0,Dengue,Growth Rate,🟡 Medium
2024-03-14,Kenya,Eldoret,0.65,6750000,30.8,26.7,8671,0,Meningitis,Disease Severity,🟡 Medium
2024-03-14,Kenya,Garissa,0.65,6750000,32.2,25.490000000000002,6620,0,Meningitis,Disease Severity,🟡 Medium
2024-03-14,Kenya,Kisumu,0.65,6750000,50.3,30.99,13820,1,Malaria,AI Anomaly,🟡 Medium
2024-03-14,Kenya,Mandera,0.65,6750000,31.7,26.910000000000004,9723,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-14,Kenya,Mombasa,0.65,6750000,36.5,27.04,22360,0,Cholera,Disease Severity,🟡 Medium
2024-03-14,Kenya,Nairobi,0.65,6750000,52.8,29.310000000000002,18212,1,Meningitis,AI Anomaly,🟡 Medium
2024-03-14,Kenya,Nakuru,0.65,6750000,30.0,25.68,9274,0,Meningitis,Disease Severity,🟢 Low
2024-03-14,Kenya,Turkana,0.65,6750000,45.8,29.15,10410,1,Typhoid,Growth Rate,🟡 Medium
2024-03-14,Nigeria,Abuja,0.5,27500000,40.8,30.54,70139,1,Mpox,Disease Severity,🟡 Medium
2024-03-14,Nigeria,Anambra,0.5,27500000,33.4,28.169999999999998,23438,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-14,Nigeria,Borno,0.5,27500000,67.6,34.87,43458,0,Cholera,Growth Rate,🟠 High
2024-03-14,Nigeria,Kaduna,0.5,27500000,52.0,31.080000000000002,50903,1,Mpox,AI Anomaly,🟡 Medium
2024-03-14,Nigeria,Kano,0.5,27500000,33.1,27.6,29771,0,Meningitis,Disease Severity,🟡 Medium
2024-03-14,Nigeria,Lagos,0.5,27500000,34.2,28.860000000000003,56539,0,Cholera,Disease Severity,🟡 Medium
2024-03-14,Nigeria,Oyo,0.5,27500000,33.6,28.47,31492,0,Mpox,Disease Severity,🟡 Medium
2024-03-14,Nigeria,Rivers,0.5,27500000,32.3,27.380000000000003,20782,0,Mpox,Disease Severity,🟡 Medium
2024-03-14,Senegal,Dakar,0.6,2833333,33.9,28.43,3654,0,Cholera,Disease Severity,🟡 Medium
2024-03-14,Senegal,Diourbel,0.6,2833333,52.9,32.83,2728,1,Malaria,Growth Rate,🟡 Medium
2024-03-14,Senegal,Saint-Louis,0.6,2833333,46.4,29.74,1675,1,Meningitis,Disease Severity,🟡 Medium
2024-03-14,Senegal,Tambacounda,0.6,2833333,41.9,28.919999999999998,1302,0,Malaria,Growth Rate,🟡 Medium
2024-03-14,Senegal,Thiès,0.6,2833333,47.3,28.439999999999998,1250,1,Meningitis,Disease Severity,🟡 Medium
2024-03-14,Senegal,Ziguinchor,0.6,2833333,50.4,29.26,1379,1,Cholera,AI Anomaly,🟡 Medium
2024-03-14,Sudan,Blue Nile,0.35,7500000,35.8,30.48,2711,0,Malnutrition,Disease Severity,🟡 Medium
2024-03-14,Sudan,Darfur,0.35,7500000,35.7,30.85,2441,0,Tuberculosis,Disease Severity,🟡 Medium
2024-03-14,Sudan,Kassala,0.35,7500000,52.8,31.439999999999998,4443,0,Cholera,Growth Rate,🟡 Medium
2024-03-14,Sudan,Khartoum,0.35,7500000,46.9,31.96,13917,1,Diarrheal_Disease,AI Anomaly,🟡 Medium
2024-03-14,Sudan,Omdurman,0.35,7500000,40.9,30.139999999999997,3423,0,Typhoid,Disease Severity,🟡 Medium
2024-03-14,Sudan,Red Sea State,0.35,7500000,33.8,29.389999999999997,3676,0,Mpox,Disease Severity,🟡 Medium
2024-03-14,Tanzania,Arusha,0.55,9000000,38.7,30.619999999999997,7762,0,Cholera,Disease Severity,🟡 Medium
2024-03-14,Tanzania,Dar es Salaam,0.55,9000000,54.9,30.68,70477,1,Malaria,AI Anomaly,🟡 Medium
2024-03-14,Tanzania,Dodoma,0.55,9000000,38.7,29.610000000000003,6744,1,Mpox,Disease Severity,🟡 Medium
2024-03-14,Tanzania,Mbeya,0.55,9000000,31.8,27.26,11916,0,Meningitis,Disease Severity,🟡 Medium
2024-03-14,Tanzania,Morogoro,0.55,9000000,36.3,28.85,13712,0,Meningitis,Disease Severity,🟡 Medium
2024-03-14,Tanzania,Mwanza,0.55,9000000,53.9,29.880000000000003,5670,1,Meningitis,AI Anomaly,🟡 Medium
